cv_id,job_id,cv_level,cv_category,job_title,job_category,pool_methods,method_ranks,relevance_median_4model,relevance_mean_4model,relevance_median_no_cohere,relevance_mean_no_cohere,is_relevant_median_4model_ge5,is_relevant_median_no_cohere_ge5,range_relevance_4model,range_relevance_no_cohere,range_experience_4model,range_experience_no_cohere
nh_P2,f86ea28fc8d31339288eaf3c5fff8780,P2,Ngân hàng,Chuyên Viên QUAN HỆ KHÁCH HÀNG CÁ NHÂN (THU NHẬP TỐT_ ĐÀO TẠO CÓ LƯƠNG),Ngân hàng,E2|E3|E2t|E3t,"{""E2"": 8, ""E3"": 5, ""E2t"": 6, ""E3t"": 2}",6.5,6.75,6.0,6.6667,True,True,2.0,2.0,1.0,1.0
nh_P2,2d94d588b2b949008b375ed7a7ae60cd,P2,Ngân hàng,Nhân Viên Hành Chính Nhân Sự,Hành chính nhân sự,E2|E3,"{""E2"": 3, ""E3"": 3}",2.5,3.0,2.0,3.0,False,False,3.0,3.0,1.0,1.0
nh_P2,7222c009019dbf5438a77e38fdcb9770,P2,Ngân hàng,Nhân Viên Kinh Doanh/ Nhân Viên Tư Vấn Tuyển Sinh/ Tư Vấn Khóa Học IELTS (Không Yêu Cầu Kinh Nghiệm Giáo Dục) - Lương 12 - 25 Triệu/Tháng,Nhân viên kinh doanh,E1|E2|E3|E2t|E3t,"{""E1"": 3, ""E2"": 7, ""E3"": 8, ""E2t"": 5, ""E3t"": 5}",4.0,4.25,4.0,4.3333,False,False,1.0,1.0,4.0,4.0
nh_P2,097a4436ce3426623535af2a0470d937,P2,Ngân hàng,Nhân Viên Design,Thiết kế đồ họa,E3|E3t,"{""E3"": 7, ""E3t"": 4}",1.5,1.75,1.0,1.6667,False,False,2.0,2.0,8.0,8.0
nh_P2,124f4256f0d6a862038089b366463a3e,P2,Ngân hàng,"Nhân Viên Chăm Sóc Khách Hàng Hỗ Trợ Dịch Vụ (Ca Đêm) / Customer Service - Tiếng Anh Tốt, Thu Nhập Hấp Dẫn",Chăm sóc khách hàng,E1|E2|E3|E2t|E3t,"{""E1"": 4, ""E2"": 9, ""E3"": 10, ""E2t"": 7, ""E3t"": 8}",5.0,5.0,4.0,4.3333,True,False,4.0,3.0,7.0,6.0
nh_P2,21e374ac9c4191dfb45bdc896cc76ac5,P2,Ngân hàng,Nhân Viên Chăm Sóc Khách Hàng| Telesales,Chăm sóc khách hàng,E2|E3|E2t|E3t,"{""E2"": 6, ""E3"": 9, ""E2t"": 4, ""E3t"": 7}",5.0,4.5,5.0,4.3333,True,True,2.0,2.0,3.0,3.0
nh_P2,e2a95ee4eb1f005599ac4cbb23651694,P2,Ngân hàng,Nhân Viên Chăm Sóc Khách Hàng Kiêm Lễ Tân,Chăm sóc khách hàng,E1|E2t|E3t,"{""E1"": 5, ""E2t"": 9, ""E3t"": 10}",4.5,4.25,4.0,4.0,False,False,2.0,2.0,3.0,3.0
nh_P2,4e20f025e2f98908bdb059b5b8f339d3,P2,Ngân hàng,Nhân Viên Chăm Sóc Khách Hàng - Được Đào Tạo (Lương 8 - 15 Triệu/Tháng),Chăm sóc khách hàng,E1,"{""E1"": 7}",5.0,5.0,5.0,4.6667,True,True,2.0,1.0,3.0,3.0
nh_P2,45fcd06c63fbbd8a70e7214600bf8028,P2,Ngân hàng,Nhân Viên Chăm Sóc Khách Hàng - Phòng Sales,Chăm sóc khách hàng,E2|E2t,"{""E2"": 10, ""E2t"": 8}",4.5,4.75,4.0,4.6667,False,False,2.0,2.0,1.0,1.0
nh_P2,66bd50e40809fd957181478e6fd22221,P2,Ngân hàng,Senior Graphic Designer Có Kinh Nghiệm Trong Nha Khoa Thẩm Mỹ,Thiết kế đồ họa,E1,"{""E1"": 8}",1.5,1.5,2.0,1.6667,False,False,1.0,1.0,2.0,0.0
nh_P2,4e3a89f12416500f1cda3d79e927d88c,P2,Ngân hàng,Graphic Designer,IT,E3t,"{""E3t"": 9}",2.5,2.75,3.0,3.0,False,False,4.0,4.0,1.0,1.0
nh_P2,720794ec272ac8e46040a471a59a7ec2,P2,Ngân hàng,Nhân Viên Lễ Tân (Giao Tiếp Tiếng Anh) - Thu Nhập Hấp Dẫn - Làm Việc Tại Phường Bình Chiểu Hồ Chí Minh,Hành chính nhân sự,E1,"{""E1"": 9}",5.0,5.0,5.0,5.3333,True,True,2.0,1.0,3.0,3.0
nh_P2,d768176760a4009a3743ceb2ee19d16a,P2,Ngân hàng,Nhân Viên Chăm Sóc Khách Hàng,Chăm sóc khách hàng,E1,"{""E1"": 10}",4.5,4.25,4.0,4.0,False,False,2.0,2.0,2.0,2.0
nvkd_L1,7222c009019dbf5438a77e38fdcb9770,L1,Nhân viên kinh doanh,Nhân Viên Kinh Doanh/ Nhân Viên Tư Vấn Tuyển Sinh/ Tư Vấn Khóa Học IELTS (Không Yêu Cầu Kinh Nghiệm Giáo Dục) - Lương 12 - 25 Triệu/Tháng,Nhân viên kinh doanh,E1|E2t|E3t,"{""E1"": 1, ""E2t"": 1, ""E3t"": 1}",5.0,5.5,5.0,5.0,True,True,2.0,0.0,5.0,5.0
nvkd_L1,9481739b789f3ce8466b1350e9851ef0,L1,Nhân viên kinh doanh,Nhân Viên Kinh Doanh/Sales Thị Trường _ 1 Năm Kinh Nghiệm _ Data Sẵn _ Thu Nhập Từ 30M Tại Hà Nội,Nhân viên kinh doanh,E1|E2|E2t|E3t,"{""E1"": 4, ""E2"": 1, ""E2t"": 3, ""E3t"": 9}",6.5,6.5,6.0,6.3333,True,True,3.0,3.0,7.0,4.0
nvkd_L1,f6966d58c808b307f5d46f0b27358349,L1,Nhân viên kinh doanh,"Nhân Viên Kinh Doanh, Tư Vấn Phần Mềm/ Sale B2B (Nghỉ Thứ 7, Chủ Nhật, Thu Nhập 10 - 20M) Tại Hà Nội + HCM",Nhân viên kinh doanh,E1|E2|E3|E2t|E3t,"{""E1"": 5, ""E2"": 2, ""E3"": 1, ""E2t"": 5, ""E3t"": 5}",6.0,6.0,6.0,5.6667,True,True,2.0,1.0,3.0,3.0
nvkd_L1,3238f5d4c07f4f14d853e45543ec46fb,L1,Nhân viên kinh doanh,Nhân Viên Sales Logistics / Sales Vận Chuyển Trung - Việt (Không Yêu Cầu Kinh Nghiệm - Thu Nhập Upto 30 Triệu/Tháng),Nhân viên kinh doanh,E1|E2t|E3t,"{""E1"": 2, ""E2t"": 7, ""E3t"": 4}",7.0,7.0,7.0,7.0,True,True,2.0,2.0,0.0,0.0
nvkd_L1,3f7b80454232a0106db9c3d188c8c65b,L1,Nhân viên kinh doanh,Business Development (Travel Tech - Tourism),Nhân viên kinh doanh,E3|E3t,"{""E3"": 2, ""E3t"": 8}",4.0,4.0,4.0,4.0,False,False,2.0,2.0,2.0,1.0
nvkd_L1,86c043c8fb7ddd7cbf3266a9bf070f11,L1,Nhân viên kinh doanh,Sales Lead (BD),Nhân viên kinh doanh,E3|E2t|E3t,"{""E3"": 9, ""E2t"": 2, ""E3t"": 2}",2.0,2.0,2.0,2.0,False,False,0.0,0.0,2.0,1.0
nvkd_L1,33fca8add102a8861ccf663b74f45822,L1,Nhân viên kinh doanh,"Chuyên Viên Kinh Doanh Truyền Thông Quảng Cáo (Hà Nội, Hồ Chí Minh) - Ưu Tiên Đi Làm Ngay",Nhân viên kinh doanh,E1|E2|E2t|E3t,"{""E1"": 3, ""E2"": 3, ""E2t"": 6, ""E3t"": 6}",4.0,4.0,4.0,4.0,False,False,2.0,2.0,2.0,1.0
nvkd_L1,40688ffa7f734137c591f2289eca304a,L1,Nhân viên kinh doanh,Chuyên Viên Tư Vấn Giải Pháp Phần Mềm Enterprise,Nhân viên kinh doanh,E3|E3t,"{""E3"": 4, ""E3t"": 3}",3.0,3.25,3.0,3.3333,False,False,3.0,3.0,3.0,3.0
nvkd_L1,6bac706ed4b81c274c7316b0a6eeeded,L1,Nhân viên kinh doanh,"Nhân Viên Kinh Doanh B2B/Sales B2B Lĩnh Vực CNTT (Lương Cứng Từ 15 - 50 Triệu, Thu Nhập Trung Bình Từ 75 - 100 Triệu)",Nhân viên kinh doanh,E3|E3t,"{""E3"": 3, ""E3t"": 10}",4.5,4.0,4.0,3.6667,False,False,3.0,3.0,3.0,3.0
nvkd_L1,6a33ea0ac615f5b77a4c8a5df944ced7,L1,Nhân viên kinh doanh,Chuyên Viên Phát Triển Kinh Doanh Thương Mại Dịch Vụ,Nhân viên kinh doanh,E2|E3|E2t,"{""E2"": 4, ""E3"": 7, ""E2t"": 4}",5.0,4.5,5.0,4.3333,True,True,2.0,2.0,3.0,3.0
nvkd_L1,6f94bc407e7e7f830b40525ec2748176,L1,Nhân viên kinh doanh,"Nhân Viên Kinh Doanh B2B - Lương 15 - 20 Triệu, Làm Việc Tại TPHCM - Đi Làm Ngay",Nhân viên kinh doanh,E2|E3,"{""E2"": 6, ""E3"": 5}",4.5,4.5,4.0,4.3333,False,False,1.0,1.0,6.0,2.0
nvkd_L1,b07e3c74a15abc9f13b1388c12455d8e,L1,Nhân viên kinh doanh,Chuyên Viên Tư Vấn Bán Hàng ( Spa & Mỹ Phẩm),Nhân viên kinh doanh,E2|E2t,"{""E2"": 5, ""E2t"": 10}",4.5,4.5,4.0,3.6667,False,False,5.0,3.0,2.0,2.0
nvkd_L1,51fb67451de71946ad04170d4b428563,L1,Nhân viên kinh doanh,Chăm Sóc Khách Hàng - Sales Biết Tiếng Trung,Nhân viên kinh doanh,E1|E3,"{""E1"": 7, ""E3"": 6}",4.0,4.0,3.0,3.6667,False,False,2.0,2.0,5.0,2.0
nvkd_L1,c5d8b930fbf1da2a0f191a878da766af,L1,Nhân viên kinh doanh,"Nhân Viên Kinh Doanh Phát Triển Thị Trường (Sales Rep), Lương Cứng 10 - 13 Triệu + Hoa Hồng, Phỏng Vấn Đi Làm Ngay",Nhân viên kinh doanh,E1|E2|E2t,"{""E1"": 6, ""E2"": 10, ""E2t"": 9}",5.5,5.75,5.0,5.3333,True,True,2.0,1.0,6.0,2.0
nvkd_L1,4452046256928035257f7c6a152422cf,L1,Nhân viên kinh doanh,Business Development - 5 Năm Kinh Nghiệm,Nhân viên kinh doanh,E3t,"{""E3t"": 7}",3.0,3.0,3.0,2.6667,False,False,2.0,1.0,2.0,1.0
nvkd_L1,f6238a52435180210acdd42e0ec67300,L1,Nhân viên kinh doanh,Sales (Warehouse Fulfillment Service),Nhân viên kinh doanh,E2|E2t,"{""E2"": 7, ""E2t"": 8}",3.5,3.25,3.0,3.0,False,False,2.0,2.0,2.0,1.0
nvkd_L1,6f907af0181eadb4dd6a0b9591211658,L1,Nhân viên kinh doanh,Chuyên Viên Cao Cấp Kinh Doanh Quảng Cáo - Khối Kinh Doanh Trực Tiếp (Lương Cứng Up To 25M),Nhân viên kinh doanh,E2,"{""E2"": 8}",3.0,3.0,2.0,2.6667,False,False,2.0,2.0,2.0,1.0
nvkd_L1,8b888652281ba45f559c2ef1a8676e28,L1,Nhân viên kinh doanh,Business Development - Publisher (Ưu Tiên Có Ngoại Ngữ Tốt),Nhân viên kinh doanh,E3,"{""E3"": 8}",4.0,4.25,3.0,3.3333,False,False,5.0,3.0,3.0,2.0
nvkd_L1,ff46f540aed4faba21f282497e3dcae5,L1,Nhân viên kinh doanh,Chuyên Viên Cao Cấp Kinh Doanh Quảng Cáo – Khối Bán Hàng Qua Agency (Lương Cứng Up To 29M),Nhân viên kinh doanh,E1,"{""E1"": 8}",4.0,4.25,2.0,3.3333,False,False,5.0,4.0,5.0,3.0
nvkd_L1,d35796bcaf7e5fb66c993bceef329964,L1,Nhân viên kinh doanh,Sales Admin Ngành Vật Liệu Xây Dựng (Bê Tông) - Làm Việc Tại Bình Phước Cũ & Hồ Chí Minh,Nhân viên kinh doanh,E1,"{""E1"": 9}",4.0,3.75,3.0,3.3333,False,False,5.0,5.0,8.0,4.0
nvkd_L1,eb7e5d44427397b92af99151bbb171d9,L1,Nhân viên kinh doanh,ASM - Nhãn Cafe Hòa Tan Gu Ngon,Nhân viên kinh doanh,E2,"{""E2"": 9}",3.0,3.0,2.0,2.6667,False,False,2.0,2.0,2.0,1.0
nvkd_L1,5ac0d1a5e6dcd772830f63154c4efb03,L1,Nhân viên kinh doanh,"Chuyên Viên Kinh Doanh B2B (Mảng Công Nghệ AI) / Từ 2 Năm Kinh Nghiệm / Lương Cứng 15 Triệu / Tại Quận 10 (Cũ) HCM Và Quận Nam Từ Liêm (Cũ), Hà Nội",Nhân viên kinh doanh,E3,"{""E3"": 10}",4.0,4.5,3.0,3.6667,False,False,4.0,2.0,7.0,3.0
nvkd_L1,ba02ed406a48eb944e00b505f0c37ae2,L1,Nhân viên kinh doanh,Phó Tổng Sales & Marketing,Nhân viên kinh doanh,E1,"{""E1"": 10}",1.5,1.5,1.0,1.3333,False,False,1.0,1.0,1.0,1.0
nvkd_L1b,7222c009019dbf5438a77e38fdcb9770,L1b,Nhân viên kinh doanh,Nhân Viên Kinh Doanh/ Nhân Viên Tư Vấn Tuyển Sinh/ Tư Vấn Khóa Học IELTS (Không Yêu Cầu Kinh Nghiệm Giáo Dục) - Lương 12 - 25 Triệu/Tháng,Nhân viên kinh doanh,E1|E2t|E3t,"{""E1"": 1, ""E2t"": 3, ""E3t"": 1}",6.0,6.0,6.0,5.6667,True,True,2.0,1.0,4.0,4.0
nvkd_L1b,b9bfe7161e749f6786d024f96c179e32,L1b,Nhân viên kinh doanh,Chuyên Viên Marketing Sự Kiện B2B (Event Marketing & Business Matching),Nhân viên kinh doanh,E1|E2|E3|E2t|E3t,"{""E1"": 4, ""E2"": 1, ""E3"": 1, ""E2t"": 1, ""E3t"": 3}",6.5,6.5,6.0,6.3333,True,True,1.0,1.0,2.0,2.0
nvkd_L1b,1b7a70e52fd995f2d8b150d3459d17ad,L1b,Nhân viên kinh doanh,Chuyên Viên Cao Cấp KHDN Upper SME - Vùng Hà Nội 1 - TA170 - ID496,Nhân viên kinh doanh,E1|E2t|E3t,"{""E1"": 2, ""E2t"": 4, ""E3t"": 4}",5.5,5.25,5.0,4.6667,True,True,4.0,3.0,4.0,4.0
nvkd_L1b,51fb67451de71946ad04170d4b428563,L1b,Nhân viên kinh doanh,Chăm Sóc Khách Hàng - Sales Biết Tiếng Trung,Nhân viên kinh doanh,E1|E2|E3|E2t|E3t,"{""E1"": 6, ""E2"": 3, ""E3"": 2, ""E2t"": 5, ""E3t"": 8}",4.5,4.5,4.0,3.6667,False,False,5.0,3.0,8.0,5.0
nvkd_L1b,614717cbba504ca6867ce5002a80fe08,L1b,Nhân viên kinh doanh,IT Solution Sales (Senior),Nhân viên kinh doanh,E3t,"{""E3t"": 2}",2.0,2.25,2.0,2.3333,False,False,1.0,1.0,1.0,1.0
nvkd_L1b,ba02ed406a48eb944e00b505f0c37ae2,L1b,Nhân viên kinh doanh,Phó Tổng Sales & Marketing,Nhân viên kinh doanh,E1|E2|E3|E2t|E3t,"{""E1"": 3, ""E2"": 2, ""E3"": 7, ""E2t"": 2, ""E3t"": 6}",2.0,2.25,2.0,2.3333,False,False,1.0,1.0,1.0,0.0
nvkd_L1b,3ff41e8214c6c4cf2151a9b46988f0a2,L1b,Nhân viên kinh doanh,Presales,Nhân viên kinh doanh,E3,"{""E3"": 3}",3.0,2.5,3.0,2.3333,False,False,2.0,2.0,2.0,2.0
nvkd_L1b,36251ec7203317b63405202c8ea57c49,L1b,Nhân viên kinh doanh,Kinh Doanh Kỹ Thuật/Sales Engineer B2B (1 Năm Đầu Không KPI) Tại Hồ Chí Minh & Hà Nội,Nhân viên kinh doanh,E2|E2t,"{""E2"": 4, ""E2t"": 7}",5.5,5.0,5.0,4.6667,True,True,3.0,3.0,3.0,3.0
nvkd_L1b,5ac0d1a5e6dcd772830f63154c4efb03,L1b,Nhân viên kinh doanh,"Chuyên Viên Kinh Doanh B2B (Mảng Công Nghệ AI) / Từ 2 Năm Kinh Nghiệm / Lương Cứng 15 Triệu / Tại Quận 10 (Cũ) HCM Và Quận Nam Từ Liêm (Cũ), Hà Nội",Nhân viên kinh doanh,E3,"{""E3"": 4}",5.0,5.0,5.0,4.6667,True,True,2.0,1.0,3.0,3.0
nvkd_L1b,33fca8add102a8861ccf663b74f45822,L1b,Nhân viên kinh doanh,"Chuyên Viên Kinh Doanh Truyền Thông Quảng Cáo (Hà Nội, Hồ Chí Minh) - Ưu Tiên Đi Làm Ngay",Nhân viên kinh doanh,E1|E2|E2t|E3t,"{""E1"": 5, ""E2"": 5, ""E2t"": 8, ""E3t"": 9}",4.5,4.5,4.0,4.3333,False,False,3.0,3.0,5.0,5.0
nvkd_L1b,86c043c8fb7ddd7cbf3266a9bf070f11,L1b,Nhân viên kinh doanh,Sales Lead (BD),Nhân viên kinh doanh,E2t|E3t,"{""E2t"": 6, ""E3t"": 5}",2.5,2.75,3.0,3.0,False,False,2.0,2.0,3.0,2.0
nvkd_L1b,8b888652281ba45f559c2ef1a8676e28,L1b,Nhân viên kinh doanh,Business Development - Publisher (Ưu Tiên Có Ngoại Ngữ Tốt),Nhân viên kinh doanh,E1|E3,"{""E1"": 10, ""E3"": 5}",5.0,5.0,4.0,4.3333,True,False,4.0,3.0,2.0,2.0
nvkd_L1b,2b3e52d4050628e364aaf54bd2aaef17,L1b,Nhân viên kinh doanh,Senior Business Planner,Nhân viên kinh doanh,E2|E3,"{""E2"": 9, ""E3"": 6}",3.0,3.25,3.0,3.3333,False,False,3.0,3.0,2.0,2.0
nvkd_L1b,6f94bc407e7e7f830b40525ec2748176,L1b,Nhân viên kinh doanh,"Nhân Viên Kinh Doanh B2B - Lương 15 - 20 Triệu, Làm Việc Tại TPHCM - Đi Làm Ngay",Nhân viên kinh doanh,E1|E2|E2t,"{""E1"": 8, ""E2"": 6, ""E2t"": 10}",5.5,5.75,5.0,5.3333,True,True,2.0,1.0,5.0,3.0
nvkd_L1b,40688ffa7f734137c591f2289eca304a,L1b,Nhân viên kinh doanh,Chuyên Viên Tư Vấn Giải Pháp Phần Mềm Enterprise,Nhân viên kinh doanh,E3|E3t,"{""E3"": 9, ""E3t"": 7}",4.0,3.75,4.0,3.6667,False,False,1.0,1.0,1.0,0.0
nvkd_L1b,6f907af0181eadb4dd6a0b9591211658,L1b,Nhân viên kinh doanh,Chuyên Viên Cao Cấp Kinh Doanh Quảng Cáo - Khối Kinh Doanh Trực Tiếp (Lương Cứng Up To 25M),Nhân viên kinh doanh,E2,"{""E2"": 7}",4.5,4.5,5.0,4.6667,False,True,3.0,3.0,2.0,2.0
nvkd_L1b,ff46f540aed4faba21f282497e3dcae5,L1b,Nhân viên kinh doanh,Chuyên Viên Cao Cấp Kinh Doanh Quảng Cáo – Khối Bán Hàng Qua Agency (Lương Cứng Up To 29M),Nhân viên kinh doanh,E1|E2,"{""E1"": 7, ""E2"": 8}",5.0,4.75,5.0,4.6667,True,True,3.0,3.0,1.0,1.0
nvkd_L1b,3f7b80454232a0106db9c3d188c8c65b,L1b,Nhân viên kinh doanh,Business Development (Travel Tech - Tourism),Nhân viên kinh doanh,E3,"{""E3"": 8}",4.0,4.25,4.0,4.3333,False,False,3.0,3.0,3.0,3.0
nvkd_L1b,2e8eb7c59ffe0af10e6d681f9c41bfe7,L1b,Nhân viên kinh doanh,Activation Supervisor (Sup Activate),Nhân viên kinh doanh,E1|E2|E3,"{""E1"": 9, ""E2"": 10, ""E3"": 10}",5.0,5.0,5.0,4.6667,True,True,2.0,1.0,3.0,3.0
nvkd_L1b,efde357b6199f6540b8993663bce7dd9,L1b,Nhân viên kinh doanh,Sales Admin,Nhân viên kinh doanh,E2t|E3t,"{""E2t"": 9, ""E3t"": 10}",5.0,4.75,5.0,4.6667,True,True,1.0,1.0,2.0,2.0
nvkd_L2,7222c009019dbf5438a77e38fdcb9770,L2,Nhân viên kinh doanh,Nhân Viên Kinh Doanh/ Nhân Viên Tư Vấn Tuyển Sinh/ Tư Vấn Khóa Học IELTS (Không Yêu Cầu Kinh Nghiệm Giáo Dục) - Lương 12 - 25 Triệu/Tháng,Nhân viên kinh doanh,E1|E2t|E3t,"{""E1"": 1, ""E2t"": 1, ""E3t"": 1}",6.5,6.5,6.0,6.3333,True,True,1.0,1.0,3.0,2.0
nvkd_L2,b9bfe7161e749f6786d024f96c179e32,L2,Nhân viên kinh doanh,Chuyên Viên Marketing Sự Kiện B2B (Event Marketing & Business Matching),Nhân viên kinh doanh,E1|E2|E3|E2t|E3t,"{""E1"": 3, ""E2"": 1, ""E3"": 1, ""E2t"": 4, ""E3t"": 4}",7.0,7.0,7.0,7.0,True,True,2.0,2.0,2.0,2.0
nvkd_L2,2e8eb7c59ffe0af10e6d681f9c41bfe7,L2,Nhân viên kinh doanh,Activation Supervisor (Sup Activate),Nhân viên kinh doanh,E2|E3,"{""E2"": 7, ""E3"": 2}",6.0,5.5,6.0,5.3333,True,True,2.0,2.0,2.0,2.0
nvkd_L2,33fca8add102a8861ccf663b74f45822,L2,Nhân viên kinh doanh,"Chuyên Viên Kinh Doanh Truyền Thông Quảng Cáo (Hà Nội, Hồ Chí Minh) - Ưu Tiên Đi Làm Ngay",Nhân viên kinh doanh,E1|E2|E2t|E3t,"{""E1"": 2, ""E2"": 2, ""E2t"": 3, ""E3t"": 3}",5.5,5.75,6.0,6.0,True,True,2.0,2.0,3.0,3.0
nvkd_L2,86c043c8fb7ddd7cbf3266a9bf070f11,L2,Nhân viên kinh doanh,Sales Lead (BD),Nhân viên kinh doanh,E2t|E3t,"{""E2t"": 9, ""E3t"": 2}",2.5,2.5,2.0,2.3333,False,False,1.0,1.0,3.0,1.0
nvkd_L2,f6238a52435180210acdd42e0ec67300,L2,Nhân viên kinh doanh,Sales (Warehouse Fulfillment Service),Nhân viên kinh doanh,E2|E3|E2t|E3t,"{""E2"": 9, ""E3"": 9, ""E2t"": 2, ""E3t"": 10}",4.5,4.25,4.0,4.0,False,False,2.0,2.0,1.0,1.0
nvkd_L2,40688ffa7f734137c591f2289eca304a,L2,Nhân viên kinh doanh,Chuyên Viên Tư Vấn Giải Pháp Phần Mềm Enterprise,Nhân viên kinh doanh,E3|E3t,"{""E3"": 3, ""E3t"": 7}",4.5,4.25,5.0,4.3333,False,True,2.0,2.0,1.0,1.0
nvkd_L2,6f907af0181eadb4dd6a0b9591211658,L2,Nhân viên kinh doanh,Chuyên Viên Cao Cấp Kinh Doanh Quảng Cáo - Khối Kinh Doanh Trực Tiếp (Lương Cứng Up To 25M),Nhân viên kinh doanh,E1|E2|E3|E2t,"{""E1"": 9, ""E2"": 3, ""E3"": 10, ""E2t"": 6}",5.5,5.25,5.0,5.0,True,True,2.0,2.0,3.0,3.0
nvkd_L2,8b888652281ba45f559c2ef1a8676e28,L2,Nhân viên kinh doanh,Business Development - Publisher (Ưu Tiên Có Ngoại Ngữ Tốt),Nhân viên kinh doanh,E1|E2|E3|E2t,"{""E1"": 8, ""E2"": 6, ""E3"": 4, ""E2t"": 10}",5.0,5.25,4.0,4.6667,True,False,3.0,2.0,2.0,2.0
nvkd_L2,ff46f540aed4faba21f282497e3dcae5,L2,Nhân viên kinh doanh,Chuyên Viên Cao Cấp Kinh Doanh Quảng Cáo – Khối Bán Hàng Qua Agency (Lương Cứng Up To 29M),Nhân viên kinh doanh,E1|E2|E2t|E3t,"{""E1"": 4, ""E2"": 4, ""E2t"": 7, ""E3t"": 8}",6.5,6.25,6.0,6.0,True,True,4.0,4.0,4.0,4.0
nvkd_L2,ba02ed406a48eb944e00b505f0c37ae2,L2,Nhân viên kinh doanh,Phó Tổng Sales & Marketing,Nhân viên kinh doanh,E1|E2|E3|E2t|E3t,"{""E1"": 5, ""E2"": 5, ""E3"": 5, ""E2t"": 8, ""E3t"": 9}",3.0,3.25,3.0,3.3333,False,False,3.0,3.0,3.0,3.0
nvkd_L2,efde357b6199f6540b8993663bce7dd9,L2,Nhân viên kinh doanh,Sales Admin,Nhân viên kinh doanh,E2t|E3t,"{""E2t"": 5, ""E3t"": 5}",5.5,5.25,5.0,5.0,True,True,2.0,2.0,1.0,1.0
nvkd_L2,3238f5d4c07f4f14d853e45543ec46fb,L2,Nhân viên kinh doanh,Nhân Viên Sales Logistics / Sales Vận Chuyển Trung - Việt (Không Yêu Cầu Kinh Nghiệm - Thu Nhập Upto 30 Triệu/Tháng),Nhân viên kinh doanh,E1,"{""E1"": 6}",7.0,6.75,7.0,6.6667,True,True,1.0,1.0,2.0,2.0
nvkd_L2,51fb67451de71946ad04170d4b428563,L2,Nhân viên kinh doanh,Chăm Sóc Khách Hàng - Sales Biết Tiếng Trung,Nhân viên kinh doanh,E2|E3,"{""E2"": 10, ""E3"": 6}",4.0,4.5,3.0,3.6667,False,False,4.0,2.0,8.0,7.0
nvkd_L2,614717cbba504ca6867ce5002a80fe08,L2,Nhân viên kinh doanh,IT Solution Sales (Senior),Nhân viên kinh doanh,E3t,"{""E3t"": 6}",2.0,2.25,2.0,2.3333,False,False,1.0,1.0,2.0,2.0
nvkd_L2,9481739b789f3ce8466b1350e9851ef0,L2,Nhân viên kinh doanh,Nhân Viên Kinh Doanh/Sales Thị Trường _ 1 Năm Kinh Nghiệm _ Data Sẵn _ Thu Nhập Từ 30M Tại Hà Nội,Nhân viên kinh doanh,E1|E2,"{""E1"": 7, ""E2"": 8}",7.0,7.25,7.0,7.3333,True,True,3.0,3.0,4.0,4.0
nvkd_L2,f6966d58c808b307f5d46f0b27358349,L2,Nhân viên kinh doanh,"Nhân Viên Kinh Doanh, Tư Vấn Phần Mềm/ Sale B2B (Nghỉ Thứ 7, Chủ Nhật, Thu Nhập 10 - 20M) Tại Hà Nội + HCM",Nhân viên kinh doanh,E1|E3,"{""E1"": 10, ""E3"": 7}",7.0,6.25,7.0,6.0,True,True,3.0,3.0,5.0,5.0
nvkd_L2,3f7b80454232a0106db9c3d188c8c65b,L2,Nhân viên kinh doanh,Business Development (Travel Tech - Tourism),Nhân viên kinh doanh,E3,"{""E3"": 8}",4.5,4.5,5.0,4.6667,False,True,1.0,1.0,2.0,2.0
nvkd_L2b,3f7b80454232a0106db9c3d188c8c65b,L2b,Nhân viên kinh doanh,Business Development (Travel Tech - Tourism),Nhân viên kinh doanh,E1|E2|E3|E2t|E3t,"{""E1"": 1, ""E2"": 2, ""E3"": 4, ""E2t"": 2, ""E3t"": 1}",6.0,6.0,6.0,6.0,True,True,0.0,0.0,1.0,1.0
nvkd_L2b,86c043c8fb7ddd7cbf3266a9bf070f11,L2b,Nhân viên kinh doanh,Sales Lead (BD),Nhân viên kinh doanh,E1|E2|E3|E2t|E3t,"{""E1"": 6, ""E2"": 3, ""E3"": 1, ""E2t"": 3, ""E3t"": 2}",3.0,3.0,3.0,2.6667,False,False,2.0,1.0,2.0,1.0
nvkd_L2b,f6966d58c808b307f5d46f0b27358349,L2b,Nhân viên kinh doanh,"Nhân Viên Kinh Doanh, Tư Vấn Phần Mềm/ Sale B2B (Nghỉ Thứ 7, Chủ Nhật, Thu Nhập 10 - 20M) Tại Hà Nội + HCM",Nhân viên kinh doanh,E1|E2|E3|E2t|E3t,"{""E1"": 2, ""E2"": 1, ""E3"": 2, ""E2t"": 1, ""E3t"": 3}",7.0,7.25,7.0,7.3333,True,True,1.0,1.0,2.0,1.0
nvkd_L2b,40688ffa7f734137c591f2289eca304a,L2b,Nhân viên kinh doanh,Chuyên Viên Tư Vấn Giải Pháp Phần Mềm Enterprise,Nhân viên kinh doanh,E1|E2|E3|E2t|E3t,"{""E1"": 5, ""E2"": 4, ""E3"": 3, ""E2t"": 4, ""E3t"": 4}",7.0,6.75,7.0,6.6667,True,True,1.0,1.0,2.0,1.0
